Name,State,decimalLatitude,decimalLongitude,year
Pinus rigida,Connecticut,41.705666,-72.558609,2019
Pinus rigida,Connecticut,41.716839,-72.598732,2019
Pinus rigida,Pennsylvania,39.727939,-76.074527,2019
Pinus rigida,Connecticut,41.714942,-72.528159,2019
Pinus rigida,Pennsylvania,39.738661,-76.039839,2019
Pinus rigida,New York,40.633736,-73.343667,2019
Pinus rigida,New York,40.597453,-73.494522,2019
Pinus rigida,New York,40.588238,-73.555922,2019
Pinus rigida,New York,40.588692,-73.554572,2019
Pinus rigida,New York,40.588708,-73.55448,2019
Pinus rigida,New York,40.588787,-73.554275,2019
Pinus rigida,New York,40.934894,-72.665886,2019
Pinus rigida,New York,40.852458,-72.850089,2019
Pinus rigida,New York,40.853558,-72.846275,2019
Pinus rigida,New York,40.903728,-72.817712,2019
Pinus rigida,New York,40.851131,-72.862397,2019
Pinus rigida,New York,40.903837,-72.816978,2019
Pinus rigida,New York,40.943415,-73.750336,2019
Pinus rigida,New York,40.903228,-72.672287,2019
Pinus rigida,New York,40.589583,-73.552338,2019
Pinus rigida,Massachusetts,42.343999,-72.226277,2019
Pinus rigida,New York,40.639522,-73.301169,2019
Pinus rigida,New York,40.603886,-73.458672,2019
Pinus rigida,New York,40.596869,-73.508492,2019
Pinus rigida,New York,40.605606,-73.45005,2019
Pinus rigida,New York,40.600883,-73.473747,2019
Pinus rigida,New York,40.630967,-73.352653,2019
Pinus rigida,New York,40.601186,-73.471589,2019
Pinus rigida,New York,40.619883,-73.389053,2019
Pinus rigida,New York,40.639531,-73.301414,2019
Pinus rigida,New York,40.602361,-73.465058,2019
Pinus rigida,New York,40.603256,-73.508408,2019
Pinus rigida,New York,40.609161,-73.431847,2019
Pinus rigida,New York,40.603417,-73.460761,2019
Pinus rigida,New York,40.604172,-73.457328,2019
Pinus rigida,New York,40.605658,-73.449797,2019
Pinus rigida,New York,40.601319,-73.47075,2019
Pinus rigida,New York,40.633817,-73.343422,2019
Pinus rigida,Massachusetts,42.530419,-70.979319,2019
Pinus rigida,New York,40.589833,-73.55023,2019
Pinus rigida,New York,40.823939,-72.998231,2019
Pinus rigida,New York,40.617883,-73.828328,2019
Pinus rigida,New Jersey,40.297284,-74.727358,2019
Pinus rigida,Kentucky,37.773154,-83.685395,2019
Pinus rigida,Massachusetts,42.36569,-71.258877,2019
Pinus rigida,Massachusetts,41.789494,-71.078214,2019
Pinus rigida,New York,40.770547,-73.479797,2019
Pinus rigida,New York,40.75433,-73.474472,2019
Pinus rigida,New York,40.788005,-73.48497,2019
Pinus rigida,New York,40.773812,-73.481278,2019
Pinus rigida,New York,40.789325,-73.485397,2019
Pinus rigida,New York,40.751153,-73.474097,2019
Pinus rigida,New York,40.719628,-73.475992,2019
Pinus rigida,New York,40.774237,-73.481462,2019
Pinus rigida,New York,40.779288,-73.482462,2019
Pinus rigida,New York,40.742387,-73.473853,2019
Pinus rigida,New York,40.639983,-73.268958,2019
Pinus rigida,New York,40.644833,-73.263236,2019
Pinus rigida,New York,40.637389,-73.331786,2019
Pinus rigida,New York,40.639722,-73.303147,2019
Pinus rigida,New York,40.630811,-73.353189,2019
Pinus rigida,New York,40.633356,-73.344925,2019
Pinus rigida,New York,40.697406,-73.288544,2019
Pinus rigida,New York,40.636844,-73.333533,2019
Pinus rigida,New York,40.633122,-73.345694,2019
Pinus rigida,New York,40.633511,-73.344414,2019
Pinus rigida,New York,40.64075,-73.311875,2019
Pinus rigida,New York,40.639011,-73.300575,2019
Pinus rigida,New York,40.639028,-73.326483,2019
Pinus rigida,New York,40.63935,-73.325439,2019
Pinus rigida,New York,40.629708,-73.356772,2019
Pinus rigida,New York,40.685422,-73.279656,2019
Pinus rigida,New York,40.650281,-73.263244,2019
Pinus rigida,New York,40.636597,-73.334297,2019
Pinus rigida,New York,40.640761,-73.274139,2019
Pinus rigida,New York,40.620861,-73.385431,2019
Pinus rigida,New York,40.639692,-73.302894,2019
Pinus rigida,New York,40.640897,-73.275658,2019
Pinus rigida,New York,40.637703,-73.330772,2019
Pinus rigida,New York,40.640719,-73.279267,2019
Pinus rigida,New York,40.640544,-73.310019,2019
Pinus rigida,New York,40.640789,-73.274392,2019
Pinus rigida,New York,40.645036,-73.263244,2019
Pinus rigida,New York,40.634872,-73.339967,2019
Pinus rigida,New York,40.639378,-73.304,2019
Pinus rigida,New York,40.639503,-73.300925,2019
Pinus rigida,New York,40.639867,-73.304414,2019
Pinus rigida,New York,40.652642,-73.263244,2019
Pinus rigida,New York,40.639375,-73.303856,2019
Pinus rigida,New York,40.640889,-73.316186,2019
Pinus rigida,New York,40.640444,-73.309219,2019
Pinus rigida,New York,40.639581,-73.301894,2019
Pinus rigida,New York,40.646886,-73.263244,2019
Pinus rigida,New York,40.636769,-73.333786,2019
Pinus rigida,New York,40.639881,-73.268303,2019
Pinus rigida,New York,40.633278,-73.345183,2019
Pinus rigida,New York,40.640717,-73.318656,2019
Pinus rigida,New York,40.650711,-73.263236,2019
Pinus rigida,New York,40.640903,-73.314553,2019
Pinus rigida,New York,40.649422,-73.263236,2019
Pinus rigida,New York,40.640019,-73.269164,2019
Pinus rigida,New York,40.631336,-73.351386,2019
Pinus rigida,New York,40.632344,-73.348289,2019
Pinus rigida,New York,40.633203,-73.345444,2019
Pinus rigida,New York,40.640686,-73.318931,2019
Pinus rigida,New York,40.633431,-73.344672,2019
Pinus rigida,New York,40.6105,-73.425064,2019
Pinus rigida,New York,40.639661,-73.30265,2019
Pinus rigida,New York,40.634125,-73.342414,2019
Pinus rigida,New York,40.620033,-73.388489,2019
Pinus rigida,New York,40.638794,-73.327247,2019
Pinus rigida,New York,40.633431,-73.344672,2019
Pinus rigida,New York,40.633042,-73.345947,2019
Pinus rigida,Vermont,44.496558,-73.151855,2019
Pinus rigida,Massachusetts,42.370371,-71.2583,2019
Pinus rigida,Maine,43.266403,-70.588608,2019
Pinus rigida,New Jersey,39.832354,-74.988702,2019
Pinus rigida,Ohio,38.96847,-84.081546,2019
Pinus rigida,Massachusetts,41.914606,-70.569286,2019
Pinus rigida,Massachusetts,41.508992,-71.055522,2019
Pinus rigida,Rhode Island,41.807017,-71.339756,2019
Pinus rigida,New York,40.640836,-73.274886,2019
Pinus rigida,New York,40.640158,-73.286444,2019
Pinus rigida,New York,40.631747,-73.350089,2019
Pinus rigida,New York,40.640325,-73.271156,2019
Pinus rigida,New York,40.597164,-73.498536,2019
Pinus rigida,New York,40.633122,-73.345694,2019
Pinus rigida,New York,40.640053,-73.269386,2019
Pinus rigida,New York,40.634872,-73.339967,2019
Pinus rigida,New York,40.647092,-73.263261,2019
Pinus rigida,New York,40.640797,-73.312408,2019
Pinus rigida,New York,40.632003,-73.349328,2019
Pinus rigida,New York,40.640567,-73.272744,2019
Pinus rigida,New York,40.640881,-73.275414,2019
Pinus rigida,New York,40.639375,-73.303856,2019
Pinus rigida,New York,40.652858,-73.263244,2019
Pinus rigida,New York,40.6407,-73.273675,2019
Pinus rigida,New York,40.635769,-73.337044,2019
Pinus rigida,New York,40.640964,-73.276658,2019
Pinus rigida,New York,40.632661,-73.347244,2019
Pinus rigida,New York,40.633586,-73.344169,2019
Pinus rigida,New York,40.629636,-73.357025,2019
Pinus rigida,New York,40.640186,-73.270264,2019
Pinus rigida,Massachusetts,42.504839,-71.097867,2019
Pinus rigida,Massachusetts,42.479611,-71.208806,2019
Pinus rigida,New Jersey,39.465736,-74.454059,2019
Pinus rigida,New Jersey,39.820149,-74.971008,2019
Pinus rigida,New York,42.718004,-73.864121,2019
Pinus rigida,Massachusetts,41.913639,-69.97201,2019
Pinus rigida,New Jersey,39.830712,-74.992452,2019
Pinus rigida,New Jersey,40.03298,-74.076375,2019
Pinus rigida,Virginia,37.630547,-78.814201,2019
Pinus rigida,Massachusetts,41.511833,-71.063361,2019
Pinus rigida,Massachusetts,41.507381,-71.047792,2019
Pinus rigida,Massachusetts,41.508992,-71.055522,2019
Pinus rigida,Massachusetts,41.509794,-71.059314,2019
Pinus rigida,Massachusetts,41.509794,-71.059314,2019
Pinus rigida,Massachusetts,41.507442,-71.051581,2019
Pinus rigida,Massachusetts,41.509794,-71.059314,2019
Pinus rigida,Massachusetts,41.51525,-71.067075,2019
Pinus rigida,Massachusetts,41.810708,-71.074503,2019
Pinus rigida,Massachusetts,41.810708,-71.074503,2019
Pinus rigida,Massachusetts,42.113292,-71.059986,2019
Pinus rigida,New Jersey,40.042587,-74.087557,2019
Pinus rigida,New Jersey,40.056768,-74.395765,2019
Pinus rigida,New Jersey,39.740869,-74.716541,2019
Pinus rigida,New Jersey,39.741125,-74.715587,2019
Pinus rigida,Massachusetts,42.408156,-71.209225,2019
Pinus rigida,Massachusetts,42.459646,-70.944363,2019
Pinus rigida,New York,40.736092,-73.587761,2019
Pinus rigida,North Carolina,36.339583,-80.475288,2019
Pinus rigida,New York,40.705545,-73.48803,2019
Pinus rigida,New York,40.774237,-73.481462,2019
Pinus rigida,New York,40.640461,-73.272064,2019
Pinus rigida,New York,40.608806,-73.433647,2019
Pinus rigida,New York,41.740232,-74.230619,2019
Pinus rigida,New York,40.721028,-73.396867,2019
Pinus rigida,New York,40.707786,-73.425094,2019
Pinus rigida,New York,40.720181,-73.404647,2019
Pinus rigida,New York,40.713908,-73.410789,2019
Pinus rigida,New York,40.706894,-73.429444,2019
Pinus rigida,New York,40.720744,-73.399169,2019
Pinus rigida,New York,40.723186,-73.387681,2019
Pinus rigida,New York,40.715575,-73.409867,2019
Pinus rigida,New York,40.720875,-73.397858,2019
Pinus rigida,New York,40.7323,-73.359214,2019
Pinus rigida,New York,40.723586,-73.386361,2019
Pinus rigida,New York,40.720106,-73.404961,2019
Pinus rigida,New York,40.723286,-73.387353,2019
Pinus rigida,New York,40.721144,-73.396181,2019
Pinus rigida,New York,40.722675,-73.389336,2019
Pinus rigida,New York,40.720181,-73.404647,2019
Pinus rigida,New York,40.716275,-73.409569,2019
Pinus rigida,New York,40.720725,-73.399492,2019
Pinus rigida,New York,40.723992,-73.385064,2019
Pinus rigida,New York,40.716044,-73.409683,2019
Pinus rigida,New York,40.723678,-73.386033,2019
Pinus rigida,New York,40.720767,-73.398833,2019
Pinus rigida,New York,40.721203,-73.395867,2019
Pinus rigida,New York,40.728069,-73.371361,2019
Pinus rigida,New York,40.717972,-73.408417,2019
Pinus rigida,New York,40.722367,-73.390342,2019
Pinus rigida,New York,40.714825,-73.410203,2019
Pinus rigida,New York,40.736022,-73.290978,2019
Pinus rigida,New York,40.741586,-73.213783,2019
Pinus rigida,New York,40.731911,-73.360528,2019
Pinus rigida,New York,40.72025,-73.404328,2019
Pinus rigida,New York,40.734653,-73.286033,2019
Pinus rigida,New York,40.734322,-73.293542,2019
Pinus rigida,New York,40.716492,-73.409461,2019
Pinus rigida,New York,40.732606,-73.353508,2019
Pinus rigida,New York,40.736194,-73.290444,2019
Pinus rigida,New York,40.720925,-73.397531,2019
Pinus rigida,New York,40.729503,-73.366683,2019
Pinus rigida,New York,40.723842,-73.164122,2019
Pinus rigida,New York,40.729314,-73.367242,2019
Pinus rigida,New York,40.736356,-73.289575,2019
Pinus rigida,New York,40.746114,-73.178467,2019
Pinus rigida,New York,40.739475,-73.228211,2019
Pinus rigida,New York,40.726861,-73.165633,2019
Pinus rigida,New York,40.741694,-73.212958,2019
Pinus rigida,New York,40.719861,-73.16355,2019
Pinus rigida,New York,40.720447,-73.163558,2019
Pinus rigida,New York,40.728847,-73.167161,2019
Pinus rigida,New York,40.735936,-73.170958,2019
Pinus rigida,New York,40.723286,-73.387353,2019
Pinus rigida,New York,40.720792,-73.398506,2019
Pinus rigida,New York,40.723142,-73.163933,2019
Pinus rigida,New York,40.728967,-73.368422,2019
Pinus rigida,New York,40.735039,-73.286286,2019
Pinus rigida,New York,40.722272,-73.390686,2019
Pinus rigida,New York,40.719456,-73.163567,2019
Pinus rigida,New York,40.714578,-73.410331,2019
Pinus rigida,New York,40.720647,-73.16355,2019
Pinus rigida,New York,40.733628,-73.285683,2019
Pinus rigida,New York,40.727761,-73.286064,2019
Pinus rigida,New York,40.734928,-73.292481,2019
Pinus rigida,New York,40.744056,-73.176658,2019
Pinus rigida,New York,40.736236,-73.288161,2019
Pinus rigida,New York,40.735767,-73.291472,2019
Pinus rigida,New York,40.729831,-73.365853,2019
Pinus rigida,New York,40.743472,-73.175972,2019
Pinus rigida,New York,40.732283,-73.169328,2019
Pinus rigida,New York,40.744203,-73.176828,2019
Pinus rigida,New York,40.745083,-73.181944,2019
Pinus rigida,New York,40.736122,-73.171028,2019
Pinus rigida,New York,40.722397,-73.163781,2019
Pinus rigida,New York,40.734275,-73.285836,2019
Pinus rigida,New York,40.743172,-73.175628,2019
Pinus rigida,New York,40.721436,-73.163589,2019
Pinus rigida,New York,40.736989,-73.171347,2019
Pinus rigida,New York,40.71965,-73.16355,2019
Pinus rigida,New York,40.741419,-73.214911,2019
Pinus rigida,New York,40.698761,-73.160989,2019
Pinus rigida,New York,40.699469,-73.160714,2019
Pinus rigida,New York,40.699455,-73.160485,2019
Pinus rigida,New York,40.588445,-73.556288,2019
Pinus rigida,New York,40.588437,-73.556267,2019
Pinus rigida,New York,40.850475,-72.873139,2019
Pinus rigida,New York,40.852383,-72.850433,2019
Pinus rigida,New York,40.829372,-72.936097,2019
Pinus rigida,New York,40.851228,-72.859367,2019
Pinus rigida,New York,40.852383,-72.850433,2019
Pinus rigida,New York,40.850569,-72.872444,2019
Pinus rigida,New York,40.850892,-72.868958,2019
Pinus rigida,New York,40.829422,-72.935761,2019
Pinus rigida,New York,40.829575,-72.934739,2019
Pinus rigida,New York,40.850314,-72.874169,2019
Pinus rigida,New York,40.850258,-72.874497,2019
Pinus rigida,New York,40.849636,-72.877411,2019
Pinus rigida,New York,40.853139,-72.847533,2019
Pinus rigida,New York,40.854019,-72.845008,2019
Pinus rigida,New York,40.850136,-72.875161,2019
Pinus rigida,New York,40.851506,-72.855719,2019
Pinus rigida,New York,40.852619,-72.84945,2019
Pinus rigida,New York,40.850614,-72.8721,2019
Pinus rigida,New York,40.851819,-72.853369,2019
Pinus rigida,New York,40.8502,-72.874833,2019
Pinus rigida,New York,40.852692,-72.849144,2019
Pinus rigida,New York,40.851106,-72.863092,2019
Pinus rigida,New York,40.850369,-72.873825,2019
Pinus rigida,New York,40.851397,-72.856736,2019
Pinus rigida,New York,40.850692,-72.871406,2019
Pinus rigida,New York,40.852872,-72.848494,2019
Pinus rigida,New York,40.829706,-72.934067,2019
Pinus rigida,New York,40.829778,-72.933731,2019
Pinus rigida,New York,40.851078,-72.864128,2019
Pinus rigida,Massachusetts,42.366756,-71.25631,2019
Pinus rigida,Massachusetts,42.36548,-71.258701,2019
Pinus rigida,Massachusetts,42.360169,-71.256807,2019
Pinus rigida,Massachusetts,42.366905,-71.256187,2019
Pinus rigida,New Jersey,39.763213,-74.199796,2019
Pinus rigida,New Jersey,40.044476,-74.086949,2019
Pinus rigida,New Jersey,40.044476,-74.086949,2019
Pinus rigida,New Jersey,40.044476,-74.086949,2019
Pinus rigida,New Jersey,40.044476,-74.086949,2019
Pinus rigida,New Jersey,39.834133,-74.996631,2019
Pinus rigida,West Virginia,38.481365,-79.222229,2019
Pinus rigida,New Jersey,39.465008,-74.450516,2019
Pinus rigida,New Jersey,39.875557,-74.214373,2019
Pinus rigida,Virginia,38.18377,-79.827354,2019
Pinus rigida,New York,40.543042,-74.228737,2019
Pinus rigida,New York,40.532367,-74.138267,2019
Pinus rigida,New York,40.904308,-72.671762,2019
Pinus rigida,Pennsylvania,40.104068,-75.437255,2019
Pinus rigida,Rhode Island,42.00095,-71.44442,2020
Pinus rigida,Massachusetts,42.264807,-72.22541,2020
Pinus rigida,Massachusetts,41.85822,-70.526742,2020
Pinus rigida,Massachusetts,42.279971,-72.213505,2020
Pinus rigida,Rhode Island,41.451689,-71.64196,2020
Pinus rigida,Massachusetts,42.264588,-72.224974,2020
Pinus rigida,New Jersey,40.440104,-74.27158,2020
Pinus rigida,Massachusetts,42.279891,-72.213127,2020
Pinus rigida,Massachusetts,42.278169,-72.215007,2020
Pinus rigida,New Jersey,40.44037,-74.271601,2020
Pinus rigida,New Jersey,40.427393,-74.276073,2020
Pinus rigida,New Jersey,40.435115,-74.26956,2020
Pinus rigida,Massachusetts,42.26498,-72.225313,2020
Pinus rigida,Massachusetts,42.279224,-72.213343,2020
Pinus rigida,Massachusetts,42.26401,-72.224064,2020
Pinus rigida,Massachusetts,42.277795,-72.213704,2020
Pinus rigida,New York,42.71122,-73.871406,2020
Pinus rigida,Massachusetts,42.264523,-72.227045,2020
Pinus rigida,Massachusetts,42.280592,-72.212944,2020
Pinus rigida,Massachusetts,42.074903,-70.212853,2020
Pinus rigida,Massachusetts,42.669948,-72.534726,2020
Pinus rigida,Massachusetts,42.278294,-72.213608,2020
Pinus rigida,Massachusetts,42.264635,-72.224584,2020
Pinus rigida,Massachusetts,42.27957,-72.213254,2020
Pinus rigida,Massachusetts,41.904781,-70.572818,2020
Pinus rigida,Massachusetts,42.280587,-72.213259,2020
Pinus rigida,New Jersey,40.680047,-74.392136,2020
Pinus rigida,New Jersey,40.439414,-74.270877,2020
Pinus rigida,Massachusetts,42.266981,-72.222796,2020
Pinus rigida,Massachusetts,42.285363,-72.2449,2020
Pinus rigida,New Jersey,40.207001,-74.304206,2020
Pinus rigida,Massachusetts,42.294381,-72.244854,2020
Pinus rigida,Massachusetts,42.264907,-72.225675,2020
Pinus rigida,Massachusetts,42.264677,-72.22472,2020
Pinus rigida,Massachusetts,42.267164,-72.222658,2020
Pinus rigida,New York,40.710995,-73.414704,2020
Pinus rigida,Massachusetts,42.447605,-72.555618,2020
Pinus rigida,North Carolina,35.616655,-82.565118,2020
Pinus rigida,Massachusetts,42.28311,-72.519895,2020
Pinus rigida,New York,40.710114,-73.415933,2020
Pinus rigida,New Hampshire,42.771011,-72.371582,2020
Pinus rigida,Massachusetts,42.324947,-72.432732,2020
Pinus rigida,Massachusetts,42.327057,-72.442528,2020
Pinus rigida,New York,40.709904,-73.416536,2020
Pinus rigida,Massachusetts,42.128338,-72.478249,2020
Pinus rigida,New York,42.124062,-77.041153,2020
Pinus rigida,New York,41.697819,-74.242142,2020
Pinus rigida,Massachusetts,42.231724,-72.401207,2020
Pinus rigida,New Jersey,40.981079,-75.095745,2020
Pinus rigida,New Jersey,40.443283,-74.435481,2020
Pinus rigida,Massachusetts,41.909079,-69.975189,2020
Pinus rigida,Massachusetts,42.324909,-72.435287,2020
Pinus rigida,Massachusetts,42.44733,-72.552353,2020
Pinus rigida,Massachusetts,42.312096,-72.451965,2020
Pinus rigida,Massachusetts,42.325863,-72.443466,2020
Pinus rigida,Maine,43.442768,-70.351132,2020
Pinus rigida,Massachusetts,41.88528,-69.996833,2020
Pinus rigida,Massachusetts,42.355711,-72.483654,2020
Pinus rigida,Massachusetts,42.265108,-72.231632,2020
Pinus rigida,Massachusetts,42.371049,-72.008848,2020
Pinus rigida,New York,41.694661,-74.247781,2020
Pinus rigida,Massachusetts,42.323757,-72.439461,2020
Pinus rigida,Massachusetts,42.446041,-71.087826,2020
Pinus rigida,New York,42.715339,-73.860838,2020
Pinus rigida,Massachusetts,41.997416,-70.076776,2020
Pinus rigida,New York,41.710725,-74.227592,2020
Pinus rigida,Massachusetts,42.580845,-72.508621,2020
Pinus rigida,New York,40.710092,-73.415864,2020
Pinus rigida,New York,41.324201,-73.920969,2020
Pinus rigida,New York,41.710653,-74.227486,2020
Pinus rigida,New York,41.695397,-74.248725,2020
Pinus rigida,New York,41.704364,-74.235328,2020
Pinus rigida,Massachusetts,42.445058,-71.096678,2020
Pinus rigida,Massachusetts,42.325623,-72.438927,2020
Pinus rigida,New York,40.617645,-73.825093,2020
Pinus rigida,New York,41.719925,-74.231483,2020
Pinus rigida,New York,41.694661,-74.248825,2020
Pinus rigida,Massachusetts,42.093409,-72.960084,2020
Pinus rigida,Massachusetts,42.135044,-72.451118,2020
Pinus rigida,Massachusetts,42.18089,-72.902746,2020
Pinus rigida,Massachusetts,42.323261,-72.437225,2020
Pinus rigida,Massachusetts,42.324638,-72.435677,2020
Pinus rigida,New York,40.624385,-73.289009,2020
Pinus rigida,Massachusetts,42.548607,-72.514557,2020
Pinus rigida,New York,40.776161,-73.307554,2020
Pinus rigida,Massachusetts,42.574314,-72.497932,2020
Pinus rigida,Massachusetts,42.595394,-72.476959,2020
Pinus rigida,New Hampshire,42.843723,-72.340645,2020
Pinus rigida,New Jersey,39.713286,-74.276528,2020
Pinus rigida,New Jersey,39.777869,-74.243339,2020
Pinus rigida,Massachusetts,42.330284,-72.464813,2020
Pinus rigida,Connecticut,41.614752,-72.820492,2020
Pinus rigida,Massachusetts,42.216202,-72.554321,2020
Pinus rigida,Massachusetts,42.182598,-72.577995,2020
Pinus rigida,Massachusetts,42.257244,-72.517685,2020
Pinus rigida,Massachusetts,42.185902,-72.5793,2020
Pinus rigida,Massachusetts,42.182892,-72.578812,2020
Pinus rigida,Massachusetts,42.213428,-72.561539,2020
Pinus rigida,Massachusetts,42.217022,-72.541611,2020
Pinus rigida,Massachusetts,41.912031,-69.973755,2020
Pinus rigida,Massachusetts,42.339016,-72.491844,2020
Pinus rigida,Massachusetts,42.670101,-72.460052,2020
Pinus rigida,Maryland,39.265853,-77.38617,2020
Pinus rigida,Massachusetts,42.164963,-72.523643,2020
Pinus rigida,Massachusetts,42.166195,-72.522079,2020
Pinus rigida,Massachusetts,42.165516,-72.524048,2020
Pinus rigida,Massachusetts,42.17543,-72.541969,2020
Pinus rigida,Massachusetts,42.176846,-72.540085,2020
Pinus rigida,Massachusetts,42.165573,-72.53759,2020
Pinus rigida,Massachusetts,42.178207,-72.537582,2020
Pinus rigida,Massachusetts,42.172813,-72.546242,2020
Pinus rigida,Massachusetts,42.378628,-72.465057,2020
Pinus rigida,Massachusetts,42.559052,-72.507004,2020
Pinus rigida,Massachusetts,42.57233,-72.268074,2020
Pinus rigida,Massachusetts,42.585121,-72.247757,2020
Pinus rigida,Massachusetts,42.68298,-72.112846,2020
Pinus rigida,Vermont,44.516192,-73.263676,2020
Pinus rigida,Massachusetts,42.782621,-70.807717,2020
Pinus rigida,New Jersey,39.728122,-74.29238,2020
Pinus rigida,New Jersey,39.786613,-74.372117,2020
Pinus rigida,New Jersey,39.752328,-74.384047,2020
Pinus rigida,New Jersey,39.885803,-74.378862,2020
Pinus rigida,New Jersey,39.880372,-74.533212,2020
Pinus rigida,New Jersey,39.880488,-74.533067,2020
Pinus rigida,New Jersey,39.829707,-74.990021,2020
Pinus rigida,New York,40.618148,-73.82561,2020
Pinus rigida,Massachusetts,42.338112,-72.493208,2020
Pinus rigida,New Jersey,39.834533,-74.996333,2020
Pinus rigida,Connecticut,41.774852,-72.189957,2020
Pinus rigida,Massachusetts,42.184044,-72.528061,2020
Pinus rigida,Massachusetts,42.183311,-72.523323,2020
Pinus rigida,New York,40.680653,-73.515267,2020
Pinus rigida,Massachusetts,42.268233,-72.591733,2020
Pinus rigida,New Jersey,39.880567,-74.533012,2020
Pinus rigida,Massachusetts,42.183544,-72.528763,2020
Pinus rigida,Massachusetts,42.169559,-72.542526,2020
Pinus rigida,New Jersey,39.752092,-74.383347,2020
Pinus rigida,Massachusetts,42.184429,-72.51767,2020
Pinus rigida,Pennsylvania,40.256398,-77.414242,2020
Pinus rigida,Massachusetts,42.180946,-72.52626,2020
Pinus rigida,Massachusetts,42.24921,-72.474365,2020
Pinus rigida,New Jersey,39.79677,-74.407862,2020
Pinus rigida,Massachusetts,42.180576,-72.518616,2020
Pinus rigida,Massachusetts,42.184612,-72.522934,2020
Pinus rigida,Massachusetts,42.182953,-72.520119,2020
Pinus rigida,Connecticut,41.909065,-72.697685,2020
Pinus rigida,New Jersey,39.880713,-74.53312,2020
Pinus rigida,Massachusetts,42.272652,-72.402962,2020
Pinus rigida,Massachusetts,42.185974,-72.521263,2020
Pinus rigida,New Jersey,39.763633,-74.106317,2020
Pinus rigida,Massachusetts,42.184689,-72.52034,2020
Pinus rigida,Massachusetts,42.182919,-72.522156,2020
Pinus rigida,New York,40.588745,-73.552703,2020
Pinus rigida,New York,40.587417,-73.549103,2020
Pinus rigida Mill.,,,,
