gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2238816957	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23204087	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.385158	-71.255014	5.0						2019-04-26T13:32:00Z	26	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	23204087			2019-04-26T19:40:46Z	CC_BY_NC_4_0	Lesley Sneddon	Lesley Sneddon			2020-03-16T20:25:16.877Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2238816049	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23204672	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.29674	-71.31252	5.0						2019-04-26T15:42:53Z	26	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	23204672			2019-04-26T19:43:25Z	CC_BY_NC_4_0	swallow	swallow			2020-03-16T20:25:19.405Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2237533686	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23077955	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Rhode Island			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.728078	-71.57263	8.0						2019-04-25T12:08:00Z	25	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	23077955			2019-04-25T22:43:22Z	CC_BY_NC_4_0	rilockguy	rilockguy			2020-03-16T20:25:15.034Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2237507157	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22968999	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.084387	-71.610745	10.0						2019-04-23T19:08:45Z	23	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22968999			2019-04-23T23:09:00Z	CC_BY_NC_4_0	birders130	birders130			2020-03-16T20:26:22.391Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2237445912	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22735571	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.96769	-70.643921							2019-04-19T11:50:32Z	19	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22735571			2019-04-20T01:20:47Z	CC_BY_NC_4_0	Francis Morello	Francis Morello			2020-03-16T20:25:08.675Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2237412756	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11555818	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.683063	-70.761637							2018-04-27T11:58:00Z	27	4	2018	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	11555818			2018-04-28T00:08:30Z	CC_BY_NC_4_0	Daniel Onea	Daniel Onea			2020-03-16T20:25:08.112Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236913958	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22632887	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Connecticut			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.703648	-72.558601							2019-04-16T18:28:28Z	16	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22632887			2019-04-17T23:24:31Z	CC_BY_NC_4_0	Mark Apgar	Mark Apgar			2020-03-16T20:26:27.401Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236912762	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22632054	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Connecticut			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.705666	-72.558609							2019-04-16T18:15:39Z	16	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22632054			2019-04-17T23:04:48Z	CC_BY_NC_4_0	Mark Apgar	Mark Apgar			2020-03-16T20:25:13.420Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236890169	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22537678	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Connecticut			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.716839	-72.598732							2019-04-15T11:58:12Z	15	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22537678			2019-04-16T01:05:08Z	CC_BY_NC_4_0	Mark Apgar	Mark Apgar			2020-03-16T20:25:18.133Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236883435	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22512382	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Pennsylvania			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.727939	-76.074527	82.0						2019-04-13T15:02:00Z	13	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22512382			2019-04-15T21:39:02Z	CC_BY_NC_4_0	Sara Rall	Sara Rall			2020-03-16T20:26:26.128Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236874725	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22481406	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Connecticut			28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.714942	-72.528159	5.0						2019-04-14T15:53:39Z	14	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22481406			2019-04-14T20:33:35Z	CC0_1_0	Charlie Hohn	Charlie Hohn			2020-03-16T20:26:20.920Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236873242	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22472133	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Pennsylvania			28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.738661	-76.039839	163.0						2019-04-13T14:38:00Z	13	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22472133			2019-04-14T17:40:02Z	CC_BY_NC_4_0	Sara Rall	Sara Rall			2020-03-16T20:25:15.849Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830492	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207410	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.633736	-73.343667	5.0						2019-03-13T09:36:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207410			2019-03-13T17:23:59Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:27.088Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830488	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207343	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.597453	-73.494522	5.0						2019-03-13T09:26:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207343			2019-03-13T17:23:21Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:13.491Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830425	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21176884	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.588238	-73.555922	5.0						2019-03-12T10:07:58Z	12	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21176884			2019-03-12T15:47:42Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:07.362Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830406	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21176776	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.588692	-73.554572	5.0						2019-03-12T10:01:36Z	12	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21176776			2019-03-12T15:42:14Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:10.228Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830392	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21176760	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.588708	-73.55448	5.0						2019-03-12T10:01:26Z	12	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21176760			2019-03-12T15:41:07Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:27.035Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830388	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21176054	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.588787	-73.554275	5.0						2019-03-12T09:18:54Z	12	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21176054			2019-03-12T15:04:13Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:26.342Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830359	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21156857	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.934894	-72.665886	5.0						2019-03-11T14:55:00Z	11	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21156857			2019-03-11T22:04:44Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:28.378Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830357	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21156865	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.852458	-72.850089	5.0						2019-03-11T15:11:00Z	11	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21156865			2019-03-11T22:04:49Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:17.477Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830349	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21156860	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.853558	-72.846275	5.0						2019-03-11T15:11:00Z	11	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21156860			2019-03-11T22:04:46Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:23.457Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830348	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21152795	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.903728	-72.817712	5.0						2019-03-11T11:02:14Z	11	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21152795			2019-03-11T19:40:53Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:22.135Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830347	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21156873	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.851131	-72.862397	5.0						2019-03-11T15:12:00Z	11	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21156873			2019-03-11T22:04:55Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:07.574Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830318	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21146350	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.903837	-72.816978	5.0						2019-03-11T10:27:20Z	11	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21146350			2019-03-11T16:00:51Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:16.841Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236830161	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21083470	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.943415	-73.750336	10.0						2019-03-09T12:03:01Z	9	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21083470			2019-03-09T17:03:24Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:22.256Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236827871	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19360668	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.903228	-72.672287	5.0						2019-01-01T11:29:01Z	1	1	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	19360668			2019-01-01T21:36:20Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:09.058Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236827867	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19359628	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.589583	-73.552338	5.0						2019-01-01T09:04:56Z	1	1	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	19359628			2019-01-01T20:53:55Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:11.913Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236246098	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22160919	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		Massachusetts			28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.343999	-72.226277	77.0						2019-04-07T01:28:00Z	7	4	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	22160919			2019-04-07T21:13:15Z	CC_BY_NC_4_0	Lynn Harper	Lynn Harper			2020-03-16T20:26:27.080Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204971	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207456	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.639522	-73.301169	5.0						2019-03-13T09:38:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207456			2019-03-13T17:24:31Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:27.088Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204966	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207360	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.603886	-73.458672	5.0						2019-03-13T09:28:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207360			2019-03-13T17:23:34Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:20.278Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204964	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207339	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.596869	-73.508492	5.0						2019-03-13T09:25:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207339			2019-03-13T17:23:19Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:15.956Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204961	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207362	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.605606	-73.45005	5.0						2019-03-13T09:29:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207362			2019-03-13T17:23:35Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:12.150Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204957	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207349	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.600883	-73.473747	5.0						2019-03-13T09:27:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207349			2019-03-13T17:23:26Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:16.926Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204956	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207384	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.630967	-73.352653	5.0						2019-03-13T09:35:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207384			2019-03-13T17:23:45Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:10.243Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204955	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207351	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.601186	-73.471589	5.0						2019-03-13T09:28:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207351			2019-03-13T17:23:28Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:21.856Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204954	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207369	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.619883	-73.389053	5.0						2019-03-13T09:33:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207369			2019-03-13T17:23:40Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:20.517Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204951	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207455	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.639531	-73.301414	5.0						2019-03-13T09:38:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207455			2019-03-13T17:24:30Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:27.262Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207358	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.602361	-73.465058	5.0						2019-03-13T09:28:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207358			2019-03-13T17:23:32Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:18.135Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204949	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207328	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.603256	-73.508408	5.0						2019-03-13T09:24:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207328			2019-03-13T17:23:12Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:26:15.149Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2236204948	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21207366	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus rigida		SPECIES	Pinus rigida Mill.	Pinus rigida		US		New York			28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.609161	-73.431847	5.0						2019-03-13T09:30:00Z	13	3	2019	5285635	5285635	HUMAN_OBSERVATION	iNaturalist	Observations	21207366			2019-03-13T17:23:37Z	CC_BY_NC_4_0	Ethan Maitra	Ethan Maitra			2020-03-16T20:25:08.897Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
